label,accuracy,precision,recall,f1,mcc,mae,exact_rate,specificity,balanced_accuracy,species
hmm_stride1,0.541030534351145,0.08123791102514506,0.875,0.1486725663716814,0.1672584538932445,19.785714285714285,0.5208333333333334,0.525,0.7,Human (Mammal - Held-out Region)
hmm_stride1,0.8808341608738828,0.04065040650406504,0.7142857142857143,0.07692307692307693,0.1512950560206023,9.6,0.5714285714285714,0.882,0.7981428571428572,Mouse (Mammal - Held-out Region)
hmm_stride1,0.7296954314720813,0.907608695652174,0.2899305555555556,0.4394736842105263,0.40929352273987435,11.946107784431138,0.2222222222222222,0.983,0.6364652777777777,Arabidopsis (Plant - Held-out Region)
hmm_stride1,0.5673249551166966,0.5,0.07883817427385892,0.13620071684587814,0.036769466154467495,22.57894736842105,0.04149377593360996,0.939873417721519,0.509355795997689,Yeast (Fungi - Unseen Clade)
hmm_stride1,0.676147382029735,0.6642857142857143,0.170018281535649,0.27074235807860264,0.2049992407636012,17.06451612903226,0.11882998171846434,0.953,0.5615091407678244,Worm (Nematode - Unseen Clade)
hmm_stride1,0.666460012399256,0.6404494382022472,0.27895595432300163,0.3886363636363636,0.23894537283652462,14.842105263157896,0.19738988580750408,0.904,0.5914779771615009,GUE C. elegans Histone (Nematode)
